"customer_id","txn_date","txn_type","txn_amount","running_balance"
197,"2020-03-07","deposit",922,1059
197,"2020-03-10","withdrawal",852,207
197,"2020-03-14","withdrawal",356,-149
197,"2020-03-20","deposit",970,821
197,"2020-03-25","deposit",994,1815
197,"2020-03-31","purchase",655,1160
197,"2020-03-31","purchase",137,1023
197,"2020-04-02","withdrawal",39,984
197,"2020-04-08","deposit",963,1947
197,"2020-04-11","purchase",257,1690
197,"2020-04-11","deposit",733,2423
197,"2020-04-11","deposit",446,2869
197,"2020-04-16","deposit",904,3773
197,"2020-04-17","purchase",88,3685
198,"2020-01-17","deposit",571,571
198,"2020-01-20","purchase",143,428
198,"2020-01-28","deposit",716,1144
198,"2020-02-02","purchase",248,896
198,"2020-02-15","deposit",303,1199
198,"2020-02-16","withdrawal",203,996
198,"2020-02-16","withdrawal",110,886
198,"2020-02-29","withdrawal",598,288
198,"2020-03-08","purchase",15,273
198,"2020-03-17","withdrawal",714,-441
198,"2020-03-20","purchase",498,-939
198,"2020-03-21","deposit",460,-479
198,"2020-03-25","purchase",553,-1032
198,"2020-03-30","purchase",221,-1253
198,"2020-04-15","deposit",496,-757
199,"2020-01-20","deposit",530,530
199,"2020-02-01","withdrawal",687,-157
199,"2020-02-07","deposit",672,515
199,"2020-03-06","purchase",529,-14
199,"2020-04-02","withdrawal",661,-675
199,"2020-04-07","deposit",455,-220
200,"2020-01-29","deposit",997,997
200,"2020-02-07","withdrawal",201,796
200,"2020-02-11","withdrawal",609,187
200,"2020-02-18","deposit",904,1091
200,"2020-02-20","deposit",448,1539
200,"2020-02-24","withdrawal",183,1356
200,"2020-03-09","purchase",143,1213
200,"2020-03-10","deposit",685,1898
200,"2020-03-19","deposit",143,2041
200,"2020-03-19","deposit",873,2914
200,"2020-04-13","deposit",247,3161
200,"2020-04-24","purchase",308,2853
201,"2020-01-02","deposit",646,646
201,"2020-01-20","purchase",564,82
201,"2020-01-25","purchase",442,-360
201,"2020-01-25","deposit",632,272
201,"2020-01-26","purchase",655,-383
201,"2020-02-05","deposit",261,-122
201,"2020-02-24","purchase",78,-200
201,"2020-02-28","withdrawal",92,-292
201,"2020-03-02","deposit",988,696
201,"2020-03-03","deposit",889,1585
201,"2020-03-04","deposit",610,2195
201,"2020-03-05","deposit",135,2330
201,"2020-03-09","withdrawal",808,1522
201,"2020-03-12","purchase",941,581
201,"2020-03-17","withdrawal",362,219
201,"2020-03-18","deposit",787,1006
201,"2020-03-19","deposit",523,1529
202,"2020-01-06","deposit",446,446
202,"2020-01-18","withdrawal",763,-317
202,"2020-01-21","purchase",213,-530
202,"2020-02-06","deposit",52,-478
202,"2020-02-06","deposit",24,-454
202,"2020-02-17","purchase",977,-1431
202,"2020-02-18","deposit",680,-751
202,"2020-02-20","purchase",431,-1182
202,"2020-02-23","deposit",266,-916
202,"2020-03-02","purchase",291,-1207
202,"2020-03-13","deposit",268,-939
202,"2020-03-13","purchase",527,-1466
202,"2020-03-18","withdrawal",135,-1601
202,"2020-03-18","deposit",667,-934
202,"2020-03-27","withdrawal",390,-1324
202,"2020-03-29","purchase",934,-2258
202,"2020-03-31","withdrawal",157,-2415
203,"2020-01-06","deposit",970,970
203,"2020-01-08","deposit",318,1288
203,"2020-01-09","purchase",650,638
203,"2020-01-18","deposit",812,1450
203,"2020-01-20","deposit",789,2239
203,"2020-01-25","deposit",293,2532
203,"2020-01-29","purchase",4,2528
203,"2020-02-05","withdrawal",57,2471
203,"2020-02-07","deposit",862,3333
203,"2020-02-17","deposit",670,4003
203,"2020-02-21","withdrawal",622,3381
203,"2020-02-26","purchase",416,2965
203,"2020-02-27","purchase",133,2832
203,"2020-02-29","deposit",639,3471
203,"2020-03-07","purchase",647,2824
203,"2020-03-10","purchase",358,2466
203,"2020-03-14","deposit",510,2976
203,"2020-03-16","deposit",404,3380
203,"2020-03-27","deposit",169,3549
203,"2020-03-29","deposit",520,4069
203,"2020-03-31","purchase",608,3461
203,"2020-04-04","withdrawal",24,3437
204,"2020-01-28","deposit",749,749
204,"2020-02-24","deposit",290,1039
204,"2020-03-25","deposit",548,1587
204,"2020-04-04","deposit",306,1893
205,"2020-01-02","deposit",608,608
205,"2020-01-07","purchase",361,247
205,"2020-01-12","purchase",671,-424
205,"2020-01-13","withdrawal",296,-720
205,"2020-01-14","withdrawal",300,-1020
205,"2020-01-17","deposit",895,-125
205,"2020-01-19","deposit",743,618
205,"2020-01-21","withdrawal",451,167
205,"2020-01-24","purchase",249,-82
205,"2020-02-02","withdrawal",342,-424
205,"2020-02-03","deposit",767,343
205,"2020-02-03","deposit",683,1026
205,"2020-02-07","withdrawal",432,594
205,"2020-02-14","withdrawal",217,377
205,"2020-02-15","deposit",116,493
205,"2020-02-16","deposit",745,1238
205,"2020-02-20","deposit",560,1798
205,"2020-02-22","withdrawal",587,1211
205,"2020-03-15","purchase",144,1067
206,"2020-01-09","deposit",811,811
206,"2020-01-12","withdrawal",429,382
206,"2020-01-14","purchase",169,213
206,"2020-01-18","withdrawal",768,-555
206,"2020-01-19","deposit",340,-215
206,"2020-02-22","purchase",734,-949
206,"2020-03-02","withdrawal",766,-1715
206,"2020-03-07","withdrawal",168,-1883
206,"2020-03-08","withdrawal",183,-2066
206,"2020-03-15","withdrawal",915,-2981
206,"2020-03-18","purchase",516,-3497
206,"2020-03-26","purchase",738,-4235
206,"2020-03-29","purchase",428,-4663
206,"2020-03-30","purchase",311,-4974
206,"2020-04-04","withdrawal",400,-5374
207,"2020-01-26","deposit",322,322
207,"2020-02-04","withdrawal",754,-432
207,"2020-02-12","purchase",45,-477
207,"2020-02-14","deposit",373,-104
207,"2020-02-23","withdrawal",902,-1006
207,"2020-02-28","withdrawal",948,-1954
207,"2020-03-01","withdrawal",237,-2191
207,"2020-03-02","deposit",668,-1523
207,"2020-03-06","deposit",224,-1299
207,"2020-03-09","withdrawal",536,-1835
207,"2020-03-17","withdrawal",317,-2152
207,"2020-04-11","deposit",798,-1354
207,"2020-04-13","deposit",340,-1014
208,"2020-01-19","deposit",537,537
208,"2020-02-04","purchase",131,406
208,"2020-04-17","deposit",955,1361
209,"2020-01-23","deposit",160,160
209,"2020-01-24","purchase",363,-203
209,"2020-01-25","deposit",904,701
209,"2020-01-30","withdrawal",903,-202
209,"2020-02-22","withdrawal",738,-940
209,"2020-02-24","deposit",174,-766
209,"2020-03-01","withdrawal",430,-1196
209,"2020-03-08","deposit",522,-674
209,"2020-03-14","deposit",909,235
209,"2020-03-14","purchase",913,-678
209,"2020-03-21","withdrawal",66,-744
209,"2020-03-30","purchase",522,-1266
209,"2020-04-03","withdrawal",501,-1767
209,"2020-04-19","withdrawal",584,-2351
210,"2020-01-19","deposit",708,708
210,"2020-01-20","deposit",103,811
210,"2020-01-29","withdrawal",751,60
210,"2020-02-05","purchase",883,-823
210,"2020-02-06","withdrawal",486,-1309
210,"2020-02-16","withdrawal",17,-1326
210,"2020-02-19","withdrawal",267,-1593
210,"2020-02-19","withdrawal",358,-1951
210,"2020-02-21","withdrawal",678,-2629
210,"2020-02-23","deposit",422,-2207
210,"2020-02-26","deposit",203,-2004
210,"2020-02-26","deposit",579,-1425
210,"2020-02-27","deposit",64,-1361
210,"2020-03-06","withdrawal",926,-2287
210,"2020-03-09","deposit",782,-1505
210,"2020-03-11","deposit",662,-843
210,"2020-03-12","deposit",698,-145
210,"2020-03-26","withdrawal",491,-636
210,"2020-03-31","withdrawal",673,-1309
210,"2020-04-08","deposit",517,-792
211,"2020-01-19","deposit",485,485
211,"2020-01-24","deposit",529,1014
211,"2020-01-24","purchase",407,607
211,"2020-02-02","deposit",658,1265
211,"2020-02-10","withdrawal",244,1021
211,"2020-02-17","withdrawal",718,303
211,"2020-02-17","deposit",801,1104
211,"2020-02-26","deposit",735,1839
211,"2020-03-02","purchase",296,1543
211,"2020-03-05","deposit",791,2334
211,"2020-03-16","deposit",141,2475
211,"2020-03-17","deposit",631,3106
211,"2020-03-20","withdrawal",822,2284
211,"2020-03-20","purchase",79,2205
211,"2020-03-21","withdrawal",856,1349
211,"2020-03-23","withdrawal",278,1071
211,"2020-03-28","withdrawal",814,257
211,"2020-04-03","purchase",333,-76
211,"2020-04-12","withdrawal",526,-602
212,"2020-01-02","deposit",336,336
212,"2020-01-13","withdrawal",159,177
212,"2020-01-21","withdrawal",482,-305
212,"2020-01-23","withdrawal",31,-336
212,"2020-02-14","deposit",740,404
212,"2020-02-19","deposit",235,639
212,"2020-02-25","withdrawal",442,197
212,"2020-02-26","withdrawal",127,70
212,"2020-02-28","deposit",16,86
212,"2020-02-29","deposit",395,481
212,"2020-03-02","deposit",683,1164
212,"2020-03-04","purchase",453,711
212,"2020-03-04","deposit",910,1621
212,"2020-03-12","purchase",74,1547
212,"2020-03-14","deposit",521,2068
212,"2020-03-22","deposit",500,2568
212,"2020-03-31","deposit",961,3529
213,"2020-01-17","deposit",421,421
213,"2020-01-21","purchase",942,-521
213,"2020-01-22","withdrawal",265,-786
213,"2020-01-28","deposit",547,-239
213,"2020-02-08","deposit",143,-96
213,"2020-02-10","withdrawal",196,-292
213,"2020-02-13","purchase",949,-1241
213,"2020-02-15","deposit",229,-1012
213,"2020-02-23","purchase",187,-1199
213,"2020-03-21","deposit",562,-637
213,"2020-03-23","withdrawal",4,-641
213,"2020-03-23","purchase",543,-1184
213,"2020-04-14","purchase",533,-1717
214,"2020-01-14","deposit",325,325
214,"2020-01-20","deposit",191,516
214,"2020-01-21","purchase",940,-424
214,"2020-01-31","purchase",21,-445
214,"2020-02-12","withdrawal",645,-1090
214,"2020-02-21","withdrawal",626,-1716
214,"2020-02-22","withdrawal",233,-1949
214,"2020-02-23","deposit",438,-1511
214,"2020-03-02","deposit",698,-813
214,"2020-03-04","deposit",116,-697
214,"2020-03-05","deposit",780,83
214,"2020-04-06","purchase",546,-463
214,"2020-04-07","deposit",918,455
214,"2020-04-10","deposit",347,802
215,"2020-01-27","deposit",822,822
215,"2020-02-13","deposit",157,979
215,"2020-02-15","deposit",813,1792
215,"2020-02-21","purchase",34,1758
215,"2020-02-25","purchase",966,792
215,"2020-02-28","deposit",978,1770
215,"2020-03-05","purchase",212,1558
215,"2020-03-13","purchase",861,697
215,"2020-04-16","withdrawal",283,414
216,"2020-01-04","deposit",567,567
216,"2020-01-04","deposit",140,707
216,"2020-01-05","deposit",721,1428
216,"2020-01-05","purchase",378,1050
216,"2020-01-10","withdrawal",673,377
216,"2020-01-15","deposit",763,1140
216,"2020-01-30","deposit",479,1619
216,"2020-02-02","deposit",913,2532
216,"2020-02-06","deposit",889,3421
216,"2020-02-12","deposit",201,3622
216,"2020-02-14","deposit",766,4388
216,"2020-02-23","withdrawal",780,3608
216,"2020-02-29","withdrawal",306,3302
216,"2020-03-09","purchase",931,2371
216,"2020-03-17","withdrawal",648,1723
216,"2020-03-21","withdrawal",181,1542
216,"2020-03-26","withdrawal",350,1192
216,"2020-03-26","withdrawal",320,872
216,"2020-04-01","purchase",982,-110
217,"2020-01-08","deposit",783,783
217,"2020-01-09","withdrawal",281,502
217,"2020-01-17","deposit",847,1349
217,"2020-01-17","withdrawal",667,682
217,"2020-01-23","deposit",188,870
217,"2020-02-01","deposit",304,1174
217,"2020-02-13","deposit",874,2048
217,"2020-02-15","purchase",15,2033
217,"2020-02-16","withdrawal",909,1124
217,"2020-02-17","deposit",299,1423
217,"2020-02-21","deposit",475,1898
217,"2020-02-23","withdrawal",582,1316
217,"2020-02-26","withdrawal",99,1217
217,"2020-02-29","deposit",622,1839
217,"2020-03-13","withdrawal",555,1284
217,"2020-03-15","deposit",713,1997
217,"2020-03-25","purchase",487,1510
217,"2020-03-26","deposit",35,1545
217,"2020-03-27","withdrawal",951,594
217,"2020-03-31","purchase",585,9
218,"2020-01-29","deposit",208,208
218,"2020-02-09","purchase",805,-597
218,"2020-02-12","purchase",697,-1294
218,"2020-02-13","purchase",933,-2227
218,"2020-02-16","purchase",142,-2369
218,"2020-02-28","deposit",749,-1620
218,"2020-03-02","withdrawal",146,-1766
218,"2020-03-03","deposit",1000,-766
218,"2020-03-04","deposit",67,-699
218,"2020-03-05","deposit",33,-666
218,"2020-03-08","withdrawal",774,-1440
218,"2020-03-08","deposit",583,-857
218,"2020-03-10","deposit",829,-28
218,"2020-03-13","purchase",894,-922
218,"2020-03-15","deposit",80,-842
218,"2020-03-15","deposit",766,-76
218,"2020-03-19","deposit",333,257
218,"2020-03-22","purchase",494,-237
218,"2020-03-23","purchase",228,-465
218,"2020-04-04","deposit",835,370
218,"2020-04-10","withdrawal",80,290
218,"2020-04-19","deposit",877,1167
219,"2020-01-06","purchase",274,-274
219,"2020-01-06","deposit",419,145
219,"2020-01-10","deposit",20,165
219,"2020-02-13","purchase",142,23
219,"2020-02-15","purchase",428,-405
219,"2020-02-17","withdrawal",609,-1014
219,"2020-02-24","withdrawal",282,-1296
219,"2020-02-26","deposit",93,-1203
219,"2020-02-27","withdrawal",256,-1459
219,"2020-02-28","deposit",614,-845
219,"2020-03-01","deposit",1000,155
219,"2020-03-21","deposit",502,657
219,"2020-03-22","deposit",489,1146
219,"2020-03-24","purchase",291,855
219,"2020-03-29","deposit",253,1108
219,"2020-04-03","purchase",802,306
220,"2020-01-21","deposit",307,307
220,"2020-02-02","deposit",776,1083
220,"2020-02-09","purchase",465,618
220,"2020-02-16","deposit",514,1132
220,"2020-02-26","withdrawal",418,714
220,"2020-03-19","deposit",579,1293
220,"2020-03-23","purchase",350,943
220,"2020-03-29","purchase",972,-29
220,"2020-04-01","deposit",326,297
220,"2020-04-05","withdrawal",657,-360
220,"2020-04-06","withdrawal",762,-1122
220,"2020-04-13","deposit",164,-958
221,"2020-01-06","deposit",147,147
221,"2020-01-17","deposit",112,259
221,"2020-01-21","purchase",14,245
221,"2020-01-23","deposit",256,501
221,"2020-01-24","deposit",883,1384
221,"2020-02-24","deposit",508,1892
221,"2020-02-27","purchase",411,1481
221,"2020-03-07","withdrawal",427,1054
221,"2020-03-07","deposit",312,1366
221,"2020-03-08","purchase",136,1230
221,"2020-03-14","purchase",175,1055
222,"2020-01-11","deposit",311,311
222,"2020-01-25","deposit",57,368
222,"2020-01-27","deposit",289,657
222,"2020-02-04","deposit",245,902
222,"2020-02-17","deposit",925,1827
222,"2020-02-19","deposit",640,2467
222,"2020-02-19","withdrawal",567,1900
222,"2020-02-21","deposit",97,1997
222,"2020-03-08","purchase",861,1136
222,"2020-04-09","deposit",396,1532
223,"2020-01-11","deposit",431,431
223,"2020-01-14","deposit",813,1244
223,"2020-01-23","withdrawal",948,296
223,"2020-01-26","deposit",336,632
223,"2020-01-27","purchase",268,364
223,"2020-01-31","deposit",32,396
223,"2020-02-02","purchase",956,-560
223,"2020-02-12","withdrawal",540,-1100
223,"2020-03-01","purchase",364,-1464
223,"2020-03-05","withdrawal",822,-2286
223,"2020-03-06","deposit",956,-1330
223,"2020-03-11","deposit",24,-1306
223,"2020-03-18","deposit",139,-1167
223,"2020-03-20","withdrawal",257,-1424
223,"2020-03-26","withdrawal",846,-2270
223,"2020-03-29","purchase",25,-2295
223,"2020-03-29","deposit",572,-1723
223,"2020-04-06","deposit",490,-1233
223,"2020-04-06","purchase",870,-2103
223,"2020-04-09","withdrawal",332,-2435
224,"2020-01-21","deposit",487,487
224,"2020-02-13","purchase",491,-4
224,"2020-02-14","purchase",765,-769
224,"2020-02-20","deposit",899,130
224,"2020-02-22","purchase",336,-206
224,"2020-03-12","withdrawal",907,-1113
224,"2020-03-13","deposit",883,-230
224,"2020-03-26","deposit",486,256
224,"2020-03-28","purchase",910,-654
224,"2020-03-31","withdrawal",927,-1581
224,"2020-04-04","deposit",212,-1369
225,"2020-01-10","deposit",280,280
225,"2020-02-13","deposit",489,769
225,"2020-02-29","withdrawal",858,-89
225,"2020-03-11","deposit",567,478
225,"2020-03-26","withdrawal",75,403
225,"2020-03-28","purchase",106,297
226,"2020-01-11","deposit",854,854
226,"2020-01-17","withdrawal",762,92
226,"2020-01-19","purchase",930,-838
226,"2020-01-23","deposit",529,-309
226,"2020-01-29","withdrawal",671,-980
226,"2020-02-01","deposit",485,-495
226,"2020-02-06","deposit",427,-68
226,"2020-02-12","purchase",47,-115
226,"2020-02-12","deposit",262,147
226,"2020-02-12","purchase",757,-610
226,"2020-02-12","purchase",200,-810
226,"2020-02-25","deposit",560,-250
226,"2020-02-26","purchase",336,-586
226,"2020-03-14","withdrawal",479,-1065
226,"2020-03-18","withdrawal",320,-1385
226,"2020-03-18","purchase",946,-2331
226,"2020-03-25","deposit",429,-1902
226,"2020-03-30","withdrawal",231,-2133
226,"2020-03-31","deposit",278,-1855
226,"2020-04-01","withdrawal",356,-2211
226,"2020-04-03","purchase",73,-2284
226,"2020-04-07","deposit",854,-1430
227,"2020-01-07","deposit",468,468
227,"2020-01-12","withdrawal",819,-351
227,"2020-01-24","purchase",271,-622
227,"2020-02-03","withdrawal",872,-1494
227,"2020-02-24","deposit",449,-1045
227,"2020-03-01","purchase",537,-1582
227,"2020-03-10","deposit",393,-1189
227,"2020-03-16","purchase",559,-1748
227,"2020-03-21","withdrawal",106,-1854
227,"2020-03-22","withdrawal",482,-2336
227,"2020-04-04","withdrawal",825,-3161
228,"2020-01-10","deposit",294,294
228,"2020-02-27","withdrawal",547,-253
228,"2020-03-28","purchase",760,-1013
228,"2020-03-30","purchase",711,-1724
229,"2020-01-23","deposit",180,180
229,"2020-01-30","deposit",441,621
229,"2020-02-19","deposit",997,1618
229,"2020-03-16","purchase",915,703
230,"2020-01-21","deposit",675,675
230,"2020-01-28","withdrawal",176,499
230,"2020-02-08","withdrawal",108,391
230,"2020-02-09","deposit",959,1350
230,"2020-02-25","purchase",360,990
230,"2020-03-02","deposit",35,1025
230,"2020-03-19","deposit",527,1552
230,"2020-03-24","deposit",876,2428
230,"2020-04-06","withdrawal",72,2356
231,"2020-01-20","deposit",122,122
231,"2020-01-28","withdrawal",120,2
231,"2020-01-30","purchase",238,-236
231,"2020-02-07","withdrawal",64,-300
231,"2020-02-14","withdrawal",572,-872
231,"2020-02-16","deposit",736,-136
231,"2020-02-22","purchase",398,-534
231,"2020-03-02","withdrawal",199,-733
231,"2020-03-06","purchase",952,-1685
231,"2020-03-13","purchase",258,-1943
231,"2020-03-31","withdrawal",67,-2010
231,"2020-04-04","deposit",22,-1988
231,"2020-04-09","withdrawal",487,-2475
232,"2020-01-02","deposit",843,843
232,"2020-01-11","deposit",833,1676
232,"2020-01-23","deposit",551,2227
232,"2020-01-27","purchase",809,1418
232,"2020-02-08","purchase",227,1191
232,"2020-02-10","withdrawal",54,1137
232,"2020-02-10","deposit",411,1548
232,"2020-02-16","purchase",612,936
232,"2020-02-16","purchase",502,434
232,"2020-02-20","deposit",227,661
232,"2020-02-21","withdrawal",252,409
232,"2020-02-27","deposit",455,864
232,"2020-03-06","withdrawal",738,126
232,"2020-03-09","purchase",22,104
232,"2020-03-28","deposit",584,688
232,"2020-03-30","deposit",235,923
233,"2020-01-03","deposit",187,187
233,"2020-01-08","deposit",833,1020
233,"2020-01-17","deposit",801,1821
233,"2020-01-21","purchase",471,1350
233,"2020-01-23","deposit",445,1795
233,"2020-02-08","deposit",234,2029
233,"2020-02-12","deposit",837,2866
233,"2020-02-14","deposit",572,3438
233,"2020-02-28","purchase",528,2910
233,"2020-03-01","deposit",832,3742
234,"2020-01-03","deposit",236,236
234,"2020-01-04","deposit",295,531
234,"2020-01-04","purchase",134,397
234,"2020-01-06","deposit",418,815
234,"2020-01-16","purchase",937,-122
234,"2020-01-24","purchase",76,-198
234,"2020-01-28","purchase",2,-200
234,"2020-02-01","withdrawal",110,-310
